[2026-09-18T09:14:33.656+00:00] PID:2448732 CPU:NA% RSS_KIB:1920 MEM:0.01207% STATE:R THREADS:1 WCHAN:p9_client_rpc
[2026-09-18T09:15:17.393+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:17.895+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:17.896+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:18.398+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:18.399+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:18.901+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:18.902+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:19.404+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:19.404+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:19.906+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:19.906+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:20.408+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:20.409+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:20.911+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:20.911+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:21.414+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:21.414+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:21.917+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:21.918+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:22.420+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:22.420+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:22.922+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:22.923+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:23.425+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:23.426+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:23.928+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:23.928+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:24.430+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:24.431+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:24.933+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:24.933+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:25.435+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:25.436+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:25.939+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:25.939+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:26.441+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:26.442+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:26.944+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:26.945+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:27.447+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:27.447+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:27.950+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:27.950+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:28.453+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:28.454+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:28.956+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:28.956+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:29.459+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:29.459+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:29.962+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:29.962+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:30.464+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:30.465+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:30.967+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:30.968+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:31.470+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:31.471+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:31.974+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:31.974+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:32.476+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:32.477+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:32.979+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:32.979+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:33.482+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:33.482+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:33.985+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:33.985+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:34.488+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:34.489+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:34.991+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:34.991+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:35.494+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:35.494+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:35.996+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:35.996+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:36.499+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:36.500+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:37.003+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:37.003+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:37.506+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:37.507+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:38.009+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:38.009+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:38.512+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:38.512+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:39.014+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:39.015+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:39.517+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:39.517+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:40.020+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:40.021+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:40.523+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:40.523+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:41.025+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:41.026+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:41.528+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:41.529+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:42.031+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:42.032+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:42.534+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:42.534+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:43.036+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:43.036+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:43.538+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:43.539+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:44.041+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:44.041+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:44.544+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:44.544+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:45.046+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:45.046+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:45.548+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:45.549+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:46.051+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:46.052+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:46.554+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:46.554+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:47.056+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:47.057+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:47.559+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:47.560+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:48.062+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:48.063+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:48.565+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:48.565+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:49.068+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:49.069+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:49.571+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:49.572+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:50.074+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:50.075+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:50.577+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:50.577+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:51.079+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:51.080+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:51.582+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:51.583+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:52.085+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:52.086+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:52.589+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:52.589+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:53.091+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:53.092+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:53.594+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:53.594+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:54.096+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:54.097+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:54.599+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:54.600+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:55.102+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:55.103+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:55.605+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:55.605+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:56.107+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:56.107+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:56.610+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:56.610+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:57.112+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:57.113+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:57.615+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:57.615+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:58.118+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:58.118+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:58.621+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:58.622+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:59.124+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:59.124+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:15:59.627+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:15:59.627+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:00.130+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:00.131+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
[2026-09-18T09:16:00.633+00:00] PID:2448732 CPU:0.00% RSS_KIB:2048 MEM:0.01288% STATE:S THREADS:1 WCHAN:do_wait
[2026-09-18T09:16:00.634+00:00] PID:2448740 CPU:0.00% RSS_KIB:17664 MEM:0.11108% STATE:S THREADS:3 WCHAN:futex_wait_queue
